index,category,platform,date,year,week,id_project,project_name,start_price,end_price,performance,score
8,General,polygon-ecosystem,2024-02-24 21:01:39,2024,7,6723,Lido DAO,3.15,3.29,0.04444444444444449,61.72
9,General,polygon-ecosystem,2024-02-24 21:02:01,2024,7,6569,The Graph,0.203165,0.271895,0.33829645854354823,66.66
10,General,polygon-ecosystem,2024-02-24 21:01:54,2024,7,4469,Render Token,5.57,7.34,0.3177737881508078,48.85
11,General,polygon-ecosystem,2024-02-24 21:01:59,2024,7,996,Maker,2112.5,2027.1,-0.040426035502958625,68.13
12,General,polygon-ecosystem,2024-02-24 21:02:04,2024,7,13879,Rocket Pool ETH,3054.93,3288.69,0.07651893824081082,37.47
13,General,polygon-ecosystem,2024-02-24 21:02:28,2024,7,5613,Aave,93.8,99.53,0.06108742004264397,71.06
14,General,polygon-ecosystem,2024-02-24 21:02:45,2024,7,1002,TrueUSD,0.97564,0.973743,-0.0019443647246934592,48.65
15,General,polygon-ecosystem,2024-02-24 21:02:47,2024,7,1005,Synthetix Network Token,3.63,4.03,0.11019283746556484,69.11
16,General,polygon-ecosystem,2024-02-24 21:02:55,2024,7,4708,SAND,0.496167,0.521998,0.052061100395632796,64.67
17,General,polygon-ecosystem,2024-02-24 21:03:19,2024,7,5649,APEcoin,1.63,1.75,0.07361963190184057,36.57
18,General,polygon-ecosystem,2024-02-24 21:03:32,2024,7,907,Decentraland,0.487358,0.499584,0.02508628154252102,71.51
19,General,polygon-ecosystem,2024-02-24 21:03:47,2024,7,18838,Frax Ether,2763.94,2974.22,0.07607979912733262,28.74
20,General,polygon-ecosystem,2024-02-24 21:04:21,2024,7,10321,WOO Network,0.397863,0.529375,0.33054594169349755,40.32
21,General,polygon-ecosystem,2024-02-24 21:04:09,2024,7,18835,Bonk,1.273e-05,1.178e-05,-0.07462686567164174,27.85
22,General,polygon-ecosystem,2024-02-24 21:04:25,2024,7,18821,Axelar,1.2,1.46,0.21666666666666667,45.34
23,General,polygon-ecosystem,2024-02-24 21:04:37,2024,7,6597,Frax Share,8.51,8.43,-0.009400705052878974,57.23
24,General,polygon-ecosystem,2024-02-24 21:04:45,2024,7,18839,Staked Frax Ether,2973.2,3202.19,0.07701802771424736,28.28
25,General,polygon-ecosystem,2024-02-24 21:04:43,2024,7,6570,Frax,0.995965,0.998177,0.0022209615799751916,58.11
26,General,polygon-ecosystem,2024-02-24 21:04:53,2024,7,1028,NEXO,1.077,1.14,0.05849582172701945,56.79
27,General,polygon-ecosystem,2024-02-24 21:05:00,2024,7,4696,Curve DAO Token,0.521772,0.598668,0.14737471539293018,65.24
28,General,polygon-ecosystem,2024-02-24 21:04:50,2024,7,3720,Rocket Pool,30.48,28.28,-0.07217847769028869,41.79
29,General,polygon-ecosystem,2024-02-24 21:05:33,2024,7,1090,IoTeX,0.050604,0.059356,0.17295075488103698,60.94
30,General,polygon-ecosystem,2024-02-24 21:05:11,2024,7,19695,Coinbase Wrapped Staked ETH,2931.07,3170.06,0.08153677667200025,15.26
31,General,polygon-ecosystem,2024-02-24 21:05:36,2024,7,7424,SuperFarm,1.059,0.988135,-0.06691690273843244,38.16
32,General,polygon-ecosystem,2024-02-24 21:05:19,2024,7,6641,1inch,0.438108,0.499547,0.1402371104841729,65.2
33,General,polygon-ecosystem,2024-02-24 21:05:47,2024,7,16387,STEPN,0.267908,0.265988,-0.0071666392940859455,47.61
34,General,polygon-ecosystem,2024-02-24 21:06:21,2024,7,6298,API3,4.07,3.88,-0.04668304668304678,62.21
35,General,polygon-ecosystem,2024-02-24 21:06:38,2024,7,4340,Compound,57.89,67.85,0.1720504404905855,32.5
36,General,polygon-ecosystem,2024-02-24 21:06:32,2024,7,1121,Ocean Protocol,0.691074,0.722964,0.04614556472968175,63.78
37,General,polygon-ecosystem,2024-02-24 21:08:43,2024,7,22494,Autonolas,5.7,6.1,0.07017543859649113,28.16
38,General,polygon-ecosystem,2024-02-24 21:07:00,2024,7,291,Basic Attention Token,0.253024,0.258347,0.02103753003667623,38.15
39,General,polygon-ecosystem,2024-02-24 21:07:09,2024,7,7426,Mask Network,3.85,4.63,0.20259740259740255,39.22
40,General,polygon-ecosystem,2024-02-24 21:07:15,2024,7,7173,SafePal,0.77422,0.794114,0.025695538735759818,41.66
41,General,polygon-ecosystem,2024-02-24 21:08:16,2024,7,1281,OriginTrail,0.759305,1.025,0.34991867563100454,58.13
42,General,polygon-ecosystem,2024-02-24 21:07:44,2024,7,3750,UMA,4.12,3.98,-0.03398058252427187,49.95
43,General,polygon-ecosystem,2024-02-24 21:07:46,2024,7,1259,Tellor,122.94,115.14,-0.06344558321132257,54.37
44,General,polygon-ecosystem,2024-02-24 21:08:18,2024,7,3,0x,0.343357,0.362598,0.056037884767166396,60.36
45,General,polygon-ecosystem,2024-02-24 21:08:30,2024,7,282,Band Protocol,2.05,2.08,0.014634146341463537,59.13
46,General,polygon-ecosystem,2024-02-24 21:08:46,2024,7,188,Ankr,0.0274899,0.0310128,0.12815252147152223,46.6
47,General,polygon-ecosystem,2024-02-24 21:09:13,2024,7,4689,yearn.finance,7673.93,8378.84,0.09185775736812818,61.37
48,General,polygon-ecosystem,2024-02-24 21:09:26,2024,7,4692,Sushi,1.25,1.69,0.352,62.0
49,General,polygon-ecosystem,2024-02-24 21:09:52,2024,7,9795,Coin98,0.333276,0.334271,0.0029855135083233356,38.63
50,General,polygon-ecosystem,2024-02-24 21:09:23,2024,7,1052,Golem,0.242065,0.341375,0.410261706566418,60.28
51,General,polygon-ecosystem,2024-02-24 21:10:02,2024,7,3752,Cartesi,0.288431,0.333887,0.15759748432034004,20.84
52,General,polygon-ecosystem,2024-02-24 21:10:06,2024,7,4341,Balancer,4.03,4.67,0.1588089330024813,32.05
53,General,polygon-ecosystem,2024-02-24 21:10:11,2024,7,10720,Gelato,0.881615,0.843912,-0.04276583315846491,43.59
54,General,polygon-ecosystem,2024-02-24 21:10:26,2024,7,12260,Gains Network,6.26,6.4,0.02236421725239626,39.78
55,General,polygon-ecosystem,2024-02-24 21:10:32,2024,7,22460,Open Campus,0.809219,0.833738,0.03029958515556352,29.12
56,General,polygon-ecosystem,2024-02-24 21:11:12,2024,7,4706,MANTRA DAO,0.245201,0.220083,-0.10243840767370443,46.94
57,General,polygon-ecosystem,2024-02-24 21:12:21,2024,7,9735,Vulcan Forged,6.9,6.6,-0.04347826086956532,37.86
58,General,polygon-ecosystem,2024-02-24 21:13:09,2024,7,3144,Orbs,0.0363602,0.0395922,0.08888839995379559,38.27
59,General,polygon-ecosystem,2024-02-24 21:13:20,2024,7,9791,Yield Guild Games,0.511528,0.53603,0.04789962621791969,51.14
60,General,polygon-ecosystem,2024-02-24 21:13:24,2024,7,10909,Synapse,0.783091,0.704039,-0.10094867646288874,38.54
61,General,polygon-ecosystem,2024-02-24 21:13:13,2024,7,8050,Liquity USD,0.997119,0.994461,-0.002665679823571648,51.58
62,General,polygon-ecosystem,2024-02-24 21:14:29,2024,7,776,Covalent,0.198995,0.287005,0.44227241890499763,40.83
63,General,polygon-ecosystem,2024-02-24 21:13:54,2024,7,22479,crvUSD,0.997514,0.999411,0.0019017276950499316,47.3
64,General,polygon-ecosystem,2024-02-24 21:14:19,2024,7,16688,Stargate Finance,0.651433,0.664501,0.020060389940331498,23.05
65,General,polygon-ecosystem,2024-02-24 21:14:24,2024,7,3457,inSure,0.00484163,0.0030454,-0.370996957636168,20.47
66,General,polygon-ecosystem,2024-02-24 21:14:41,2024,7,16853,Stader MaticX,1.014,1.095,0.07988165680473369,28.3
67,General,polygon-ecosystem,2024-02-24 21:14:47,2024,7,18805,Hashflow,0.356891,0.39169,0.09750596120384086,47.44
68,General,polygon-ecosystem,2024-02-24 21:14:10,2024,7,1099,STASIS EURO,1.087,1.082,-0.004599816007359607,37.64
69,General,polygon-ecosystem,2024-02-24 21:15:11,2024,7,16053,Alethea Artificial Liquid Intelligence Token,0.0328906,0.0475314,0.445136300341131,61.77
70,General,polygon-ecosystem,2024-02-24 21:14:50,2024,7,12078,Nakamoto Games,1.91,1.75,-0.08376963350785337,38.16
71,General,polygon-ecosystem,2024-02-24 21:15:22,2024,7,5619,DODO,0.190186,0.201413,0.05903168477174984,45.51
72,General,polygon-ecosystem,2024-02-24 21:16:38,2024,7,24672,Vanar Chain,0.075058,0.091755,0.22245463508220314,21.07
73,General,polygon-ecosystem,2024-02-24 21:16:00,2024,7,8843,Kyber Network Crystal,0.642938,0.686345,0.06751350830095589,45.88
74,General,polygon-ecosystem,2024-02-24 21:15:41,2024,7,3744,WazirX,0.251382,0.247508,-0.015410809047584906,56.58
75,General,polygon-ecosystem,2024-02-24 21:18:06,2024,7,22468,Open Exchange Token,0.00957324,0.00987854,0.031890979438518166,26.28
76,General,polygon-ecosystem,2024-02-24 21:17:36,2024,7,3127,Everipedia,0.00563408,0.00727612,0.29144776077017015,55.0
77,General,polygon-ecosystem,2024-02-24 21:16:23,2024,7,1105,Telcoin,0.00138063,0.00151089,0.0943482323287194,40.64
78,General,polygon-ecosystem,2024-02-24 21:17:18,2024,7,21706,SmarDex,0.0138712,0.0149601,0.07850077859161429,27.55
79,General,polygon-ecosystem,2024-02-24 21:16:42,2024,7,23158,Multibit,0.110706,0.096457,-0.12871027767239354,28.95
80,General,polygon-ecosystem,2024-02-24 21:17:20,2024,7,19439,DIMO,0.497933,0.435962,-0.12445650318416332,13.13
81,General,polygon-ecosystem,2024-02-24 21:17:51,2024,7,8485,Zignaly,0.067337,0.081449,0.20957274603858206,37.63
82,General,polygon-ecosystem,2024-02-24 21:17:04,2024,7,21525,AllianceBlock Nexera,0.12831,0.114915,-0.10439560439560443,27.96
83,General,polygon-ecosystem,2024-02-24 21:18:41,2024,7,5918,CertiK,0.694538,0.793385,0.1423205065813534,36.34
84,General,polygon-ecosystem,2024-02-24 21:19:42,2024,7,687,Civic,0.106272,0.109953,0.034637533875338654,59.72
85,General,polygon-ecosystem,2024-02-24 21:19:16,2024,7,649,Celsius Network,0.206539,0.193894,-0.06122330407332267,45.94
86,General,polygon-ecosystem,2024-02-24 21:19:23,2024,7,8844,Dogelon Mars,1.54864e-07,1.63021e-07,0.05267202190308906,39.85
87,General,polygon-ecosystem,2024-02-24 21:19:19,2024,7,7864,PlayDapp,0.151878,0.21926,0.4436587260827769,34.46
88,General,polygon-ecosystem,2024-02-24 21:19:50,2024,7,347,Binance USD,1.001,1.002,0.0009990009990011109,55.7
89,General,polygon-ecosystem,2024-02-24 21:19:14,2024,7,6445,Badger DAO,4.39,4.06,-0.07517084282460139,35.87
90,General,polygon-ecosystem,2024-02-24 21:20:25,2024,7,1142,Request,0.10469,0.109105,0.04217212723278239,59.49
91,General,polygon-ecosystem,2024-02-24 21:20:53,2024,7,5519,tBTC,51401.0,51438.0,0.0007198303534950681,14.44
92,General,polygon-ecosystem,2024-02-24 21:21:46,2024,7,2234,Marcopolo,0.0298241,0.0302123,0.013016319017170735,37.65
93,General,polygon-ecosystem,2024-02-24 01:19:47,2024,7,6790,Escoin Token,0.758495,0.765551,0.009302632186105315,28.24
94,General,polygon-ecosystem,2024-02-24 21:22:16,2024,7,6691,Cobak Token,0.838696,0.850487,0.014058729265431093,12.08
95,General,polygon-ecosystem,2024-02-24 21:22:04,2024,7,22538,Vyvo Smart Chain,0.0342196,0.0325116,-0.049912915405206405,25.91
96,General,polygon-ecosystem,2024-02-24 21:22:49,2024,7,18798,ARPA,0.065137,0.067105,0.030213242857362137,37.53
97,General,polygon-ecosystem,2024-02-24 21:22:27,2024,7,1058,REN,0.065655,0.081866,0.2469118878988651,63.25
98,General,polygon-ecosystem,2024-02-24 21:25:17,2024,7,22524,Osaka Protocol,6.9723e-08,9.0389e-08,0.29640147440586334,24.41
99,General,polygon-ecosystem,2024-02-24 21:22:41,2024,7,9044,XCAD Network,1.52,1.41,-0.07236842105263164,37.64
100,General,polygon-ecosystem,2024-02-24 21:00:06,2024,7,376,Bitcoin,51566.0,51517.0,-0.0009502385292634682,92.03
0,General,polygon-ecosystem,2023-12-16 21:21:38,2023,49,22524,Osaka Protocol,4.8333e-08,4.6449e-08,-0.03897957916951149,23.27
1,General,polygon-ecosystem,2023-12-23 21:24:53,2023,50,22524,Osaka Protocol,4.6449e-08,4.0265e-08,-0.13313526663652617,17.71
2,General,polygon-ecosystem,2023-12-30 21:27:32,2023,51,22524,Osaka Protocol,4.0265e-08,3.876e-08,-0.03737737489134482,17.18
3,General,polygon-ecosystem,2024-01-06 21:30:26,2023,52,22524,Osaka Protocol,3.876e-08,3.999e-08,0.03173374613003109,19.83
4,General,polygon-ecosystem,2024-01-13 21:30:47,2024,1,22524,Osaka Protocol,3.999e-08,5.4079e-08,0.35231307826956726,20.15
5,General,polygon-ecosystem,2024-01-20 21:23:28,2024,2,22524,Osaka Protocol,5.4079e-08,5.5827e-08,0.03232308289724299,21.02
6,General,polygon-ecosystem,2024-01-27 21:25:13,2024,3,22524,Osaka Protocol,5.5827e-08,5.4276e-08,-0.027782255897683888,20.24
7,General,polygon-ecosystem,2024-02-03 21:23:21,2024,4,22524,Osaka Protocol,5.4276e-08,5.068e-08,-0.06625396123516841,19.96
8,General,polygon-ecosystem,2024-02-10 21:23:22,2024,5,22524,Osaka Protocol,5.068e-08,5.2959e-08,0.04496842936069449,23.23
9,General,polygon-ecosystem,2024-02-18 03:24:26,2024,6,22524,Osaka Protocol,5.2959e-08,6.9723e-08,0.31654676258992803,23.75
10,General,polygon-ecosystem,2024-02-24 21:25:17,2024,7,22524,Osaka Protocol,6.9723e-08,9.0389e-08,0.29640147440586334,24.41
11,General,polygon-ecosystem,2023-02-18 22:24:58,2023,6,4353,Aleph.im,0.072664,0.077913,0.07223659583837924,46.15
12,General,polygon-ecosystem,2023-02-25 22:26:10,2023,7,4353,Aleph.im,0.077913,0.073256,-0.059771796747654364,46.83
13,General,polygon-ecosystem,2023-03-04 22:29:01,2023,8,4353,Aleph.im,0.073256,0.065275,-0.10894670743693352,42.59
14,General,polygon-ecosystem,2023-03-11 22:27:05,2023,9,4353,Aleph.im,0.065275,0.058992,-0.09625430869398693,41.89
15,General,polygon-ecosystem,2023-03-18 22:26:23,2023,10,4353,Aleph.im,0.058992,0.06754,0.14490100352590182,41.0
16,General,polygon-ecosystem,2023-03-25 22:28:26,2023,11,4353,Aleph.im,0.06754,0.062982,-0.06748593426117866,40.92
17,General,polygon-ecosystem,2023-04-01 23:27:35,2023,12,4353,Aleph.im,0.062982,0.068722,0.09113715029691037,43.53
18,General,polygon-ecosystem,2023-04-08 23:26:50,2023,13,4353,Aleph.im,0.068722,0.066271,-0.03566543464974838,43.98
19,General,polygon-ecosystem,2023-04-15 23:27:51,2023,14,4353,Aleph.im,0.066271,0.07566,0.1416758461468819,43.51
20,General,polygon-ecosystem,2023-04-22 23:28:35,2023,15,4353,Aleph.im,0.07566,0.074802,-0.011340206185567163,44.2
21,General,polygon-ecosystem,2023-04-29 23:25:35,2023,16,4353,Aleph.im,0.074802,0.086527,0.15674714579824087,43.62
22,General,polygon-ecosystem,2023-05-06 23:25:37,2023,17,4353,Aleph.im,0.086527,0.08892,0.02765610734221679,44.1
23,General,polygon-ecosystem,2023-05-28 11:48:50,2023,20,4353,Aleph.im,0.087429,0.090211,0.03182010545699931,32.34
24,General,polygon-ecosystem,2023-06-04 11:34:29,2023,21,4353,Aleph.im,0.090211,0.08677,-0.03814390706233164,39.25
25,General,polygon-ecosystem,2023-06-11 11:46:49,2023,22,4353,Aleph.im,0.08677,0.078233,-0.09838653912642621,39.03
26,General,polygon-ecosystem,2023-06-17 21:28:00,2023,23,4353,Aleph.im,0.078233,0.078236,3.834698912227577e-05,38.94
27,General,polygon-ecosystem,2023-06-24 21:28:21,2023,24,4353,Aleph.im,0.078236,0.079315,0.013791604887775406,27.48
28,General,polygon-ecosystem,2023-07-01 21:26:30,2023,25,4353,Aleph.im,0.079315,0.078742,-0.007224358570257709,37.97
29,General,polygon-ecosystem,2023-07-08 21:28:23,2023,26,4353,Aleph.im,0.078742,0.078552,-0.0024129435371213533,38.33
30,General,polygon-ecosystem,2023-07-15 21:30:37,2023,27,4353,Aleph.im,0.078552,0.069106,-0.12025155311131475,37.05
31,General,polygon-ecosystem,2023-07-22 21:38:24,2023,28,4353,Aleph.im,0.069106,0.080841,0.16981159378346303,37.69
32,General,polygon-ecosystem,2023-07-29 22:10:41,2023,29,4353,Aleph.im,0.080841,0.078018,-0.034920399302334114,35.51
33,General,polygon-ecosystem,2023-08-05 21:23:38,2023,30,4353,Aleph.im,0.078018,0.069545,-0.10860314286446728,39.18
34,General,polygon-ecosystem,2023-08-12 21:24:49,2023,31,4353,Aleph.im,0.069545,0.082685,0.18894241138830972,38.81
35,General,polygon-ecosystem,2023-08-19 21:23:35,2023,32,4353,Aleph.im,0.082685,0.079857,-0.0342020922779222,39.42
36,General,polygon-ecosystem,2023-08-26 21:24:18,2023,33,4353,Aleph.im,0.079857,0.076594,-0.04086053821205407,39.37
37,General,polygon-ecosystem,2023-09-02 21:24:39,2023,34,4353,Aleph.im,0.076594,0.074875,-0.0224430112019218,39.36
38,General,polygon-ecosystem,2023-09-09 21:23:50,2023,35,4353,Aleph.im,0.074875,0.073404,-0.019646076794657765,38.32
39,General,polygon-ecosystem,2023-09-16 21:24:35,2023,36,4353,Aleph.im,0.073404,0.073837,0.0058988610974879145,35.74
40,General,polygon-ecosystem,2023-09-23 21:23:42,2023,37,4353,Aleph.im,0.073837,0.069634,-0.05692268104067064,35.47
41,General,polygon-ecosystem,2023-09-30 21:24:48,2023,38,4353,Aleph.im,0.069634,0.070648,0.014561851968865799,35.13
42,General,polygon-ecosystem,2023-10-07 21:25:34,2023,39,4353,Aleph.im,0.070648,0.068433,-0.03135262144717485,35.42
43,General,polygon-ecosystem,2023-10-14 21:25:20,2023,40,4353,Aleph.im,0.068433,0.062599,-0.08525126766326177,27.2
44,General,polygon-ecosystem,2023-10-21 21:25:20,2023,41,4353,Aleph.im,0.062599,0.063292,0.011070464384415073,26.91
45,General,polygon-ecosystem,2023-10-28 21:25:05,2023,42,4353,Aleph.im,0.063292,0.070137,0.1081495291664034,35.41
46,General,polygon-ecosystem,2023-11-04 21:26:26,2023,43,4353,Aleph.im,0.070137,0.067248,-0.04119081226741952,35.5
47,General,polygon-ecosystem,2023-11-11 21:27:49,2023,44,4353,Aleph.im,0.067248,0.078528,0.1677373304782298,35.02
48,General,polygon-ecosystem,2023-11-18 21:27:22,2023,45,4353,Aleph.im,0.078528,0.076823,-0.021712000814995903,27.7
49,General,polygon-ecosystem,2023-11-25 21:30:35,2023,46,4353,Aleph.im,0.076823,0.083803,0.09085820652669123,27.13
50,General,polygon-ecosystem,2023-12-02 21:42:18,2023,47,4353,Aleph.im,0.083803,0.089306,0.06566590694843853,35.58
51,General,polygon-ecosystem,2023-12-09 21:29:05,2023,48,4353,Aleph.im,0.089306,0.095746,0.07211161624079011,25.52
52,General,polygon-ecosystem,2023-12-16 21:31:02,2023,49,4353,Aleph.im,0.095746,0.108544,0.1336661583773735,25.56
53,General,polygon-ecosystem,2023-12-23 21:33:09,2023,50,4353,Aleph.im,0.108544,0.109918,0.012658461084905662,34.63
54,General,polygon-ecosystem,2023-12-30 21:34:11,2023,51,4353,Aleph.im,0.109918,0.130285,0.18529267271966385,17.88
55,General,polygon-ecosystem,2024-01-06 21:34:48,2023,52,4353,Aleph.im,0.130285,0.112271,-0.1382661089150709,27.1
56,General,polygon-ecosystem,2024-01-13 21:36:47,2024,1,4353,Aleph.im,0.112271,0.179583,0.5995493048071184,30.75
57,General,polygon-ecosystem,2024-01-20 21:26:31,2024,2,4353,Aleph.im,0.179583,0.204996,0.14151116753813012,36.6
58,General,polygon-ecosystem,2024-01-27 21:26:17,2024,3,4353,Aleph.im,0.204996,0.302326,0.4747897519951607,34.35
59,General,polygon-ecosystem,2024-02-03 21:19:39,2024,4,4353,Aleph.im,0.302326,0.276586,-0.08513988211400933,35.89
60,General,polygon-ecosystem,2024-02-10 21:20:00,2024,5,4353,Aleph.im,0.276586,0.304455,0.10076070372325417,42.25
61,General,polygon-ecosystem,2024-02-18 03:20:33,2024,6,4353,Aleph.im,0.304455,0.286498,-0.05898080176052291,42.75
62,General,polygon-ecosystem,2024-02-24 21:25:15,2024,7,4353,Aleph.im,0.286498,0.354414,0.23705575606112447,43.31
63,General,polygon-ecosystem,2023-02-18 22:11:36,2023,6,9802,Automata,0.169858,0.193448,0.13888071212424494,36.6
64,General,polygon-ecosystem,2023-02-25 22:11:56,2023,7,9802,Automata,0.193448,0.171788,-0.11196807410777063,37.03
65,General,polygon-ecosystem,2023-03-04 22:13:51,2023,8,9802,Automata,0.171788,0.147149,-0.14342678184739327,35.72
66,General,polygon-ecosystem,2023-03-11 22:12:55,2023,9,9802,Automata,0.147149,0.139735,-0.050384304344575935,35.6
67,General,polygon-ecosystem,2023-03-18 22:11:58,2023,10,9802,Automata,0.139735,0.165083,0.18140050810462668,35.9
68,General,polygon-ecosystem,2023-03-25 22:12:35,2023,11,9802,Automata,0.165083,0.151395,-0.08291586656409203,36.9
69,General,polygon-ecosystem,2023-04-01 23:12:20,2023,12,9802,Automata,0.151395,0.163789,0.08186531919812404,35.95
70,General,polygon-ecosystem,2023-04-08 23:11:52,2023,13,9802,Automata,0.163789,0.168535,0.028976304880059103,36.63
71,General,polygon-ecosystem,2023-04-15 23:12:00,2023,14,9802,Automata,0.168535,0.180318,0.06991426113270251,36.59
72,General,polygon-ecosystem,2023-04-22 23:12:50,2023,15,9802,Automata,0.180318,0.158552,-0.12070896970906957,36.75
73,General,polygon-ecosystem,2023-04-29 23:11:40,2023,16,9802,Automata,0.158552,0.15709,-0.009220949593824052,35.99
74,General,polygon-ecosystem,2023-05-06 23:12:41,2023,17,9802,Automata,0.15709,0.146772,-0.06568209306766817,36.54
75,General,polygon-ecosystem,2023-05-14 17:35:49,2023,18,9802,Automata,0.146772,0.127803,-0.1292412721772546,36.14
76,General,polygon-ecosystem,2023-05-21 05:08:24,2023,19,9802,Automata,0.127803,0.129957,0.0168540644585807,35.74
77,General,polygon-ecosystem,2023-05-28 05:08:29,2023,20,9802,Automata,0.129957,0.12433,-0.04329893734081268,35.63
78,General,polygon-ecosystem,2023-06-04 05:10:26,2023,21,9802,Automata,0.12433,0.122584,-0.01404327193758544,35.31
79,General,polygon-ecosystem,2023-06-11 04:53:22,2023,22,9802,Automata,0.122584,0.086076,-0.29782027018207924,28.79
80,General,polygon-ecosystem,2023-06-17 21:17:54,2023,23,9802,Automata,0.086076,0.089508,0.03987174125191696,32.02
81,General,polygon-ecosystem,2023-06-24 21:17:36,2023,24,9802,Automata,0.089508,0.097149,0.0853666711355409,35.91
82,General,polygon-ecosystem,2023-07-01 21:15:38,2023,25,9802,Automata,0.097149,0.09696,-0.0019454652132291092,36.04
83,General,polygon-ecosystem,2023-07-08 21:17:02,2023,26,9802,Automata,0.09696,0.091323,-0.05813737623762379,35.85
84,General,polygon-ecosystem,2023-07-15 21:18:56,2023,27,9802,Automata,0.091323,0.092839,0.016600418295500623,35.46
